Timestamp,arm_freq,arm_freq_min,core_freq,core_freq_min,gpu_freq,gpu_freq_min,over_voltage_avs,over_voltage_avs_boost,sdram_freq,arm: frequency(48),core: frequency(1),h264: frequency(28),isp: frequency(45),v3d: frequency(46),core: volt,sdram_c: volt,sdram_i: volt,sdram_p: volt,temp,throttled
2024-02-14 23:57:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 00:12:46,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 00:28:22,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 00:43:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-15 00:58:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 01:14:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-15 01:29:29,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 01:44:39,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 02:00:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 02:15:30,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,67.1,0x0
2024-02-15 02:31:21,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 02:46:23,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,68.2,0x0
2024-02-15 03:01:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,67.1,0x0
2024-02-15 03:16:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 03:32:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 03:48:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 04:04:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-15 04:20:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,68.2,0x0
2024-02-15 04:36:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 04:52:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 05:08:14,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 05:23:24,600002000,600,320000000,,300,,31250,0x1b774,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-15 05:38:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 05:54:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 06:10:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,75.2,0x0
2024-02-15 06:25:25,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,67.7,0x0
2024-02-15 06:40:30,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,67.7,0x0
2024-02-15 06:56:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-15 07:05:15,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-15 07:12:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-15 07:28:24,600002000,600,250000000,,300,,31250,0x1b774,450,600002000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-15 07:44:03,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,58.0,0x0
2024-02-15 07:59:15,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-15 08:14:25,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 08:14:42,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-15 08:30:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 08:46:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 09:01:46,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 09:17:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 09:32:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 09:48:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-15 10:04:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 10:20:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 10:36:24,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 10:41:43,600000000,600,250000000,,300,,31250,0x1b774,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 10:41:48,600064000,600,250000000,,300,,31250,0x19f0a,450,600064000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 10:48:41,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,68.8,0x0
2024-02-15 11:04:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,58.5,0x0
2024-02-15 11:19:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 11:35:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 11:51:20,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 12:06:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 12:22:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 12:37:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 12:53:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 13:09:20,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,57.5,0x0
2024-02-15 13:24:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 13:40:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 13:55:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 14:10:15,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 14:25:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 14:41:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 14:57:20,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 15:12:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 15:28:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 15:43:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 15:59:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 16:15:00,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 16:30:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-15 16:45:15,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,58.0,0x0
2024-02-15 17:00:16,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,57.5,0x0
2024-02-15 17:15:40,600002000,600,250000000,,300,,31250,0x19f0a,450,600002000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 17:31:33,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 17:46:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 18:01:46,599998000,600,250000000,,300,,31250,0x19f0a,450,599998000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-15 18:17:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-15 18:33:20,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
2024-02-15 18:48:40,600002000,600,250000000,,300,,31250,0x19f0a,450,600002000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-15 19:04:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-15 19:19:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-15 19:34:48,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
2024-02-15 19:50:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-15 20:05:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-15 20:20:17,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,58.0,0x0
2024-02-15 20:35:21,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-15 20:50:26,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 21:05:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 21:21:21,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 21:36:41,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 21:52:03,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 22:07:40,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-15 22:23:52,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,58.5,0x0
2024-02-15 22:23:58,600062000,600,250000000,,300,,31250,0x19f0a,450,600062000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-15 22:31:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 22:46:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 23:02:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-15 23:18:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-15 23:34:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-15 23:50:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 00:06:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 00:22:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 00:38:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-16 00:54:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 01:09:17,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-16 01:24:20,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-16 01:39:22,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 01:55:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 02:10:20,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 02:26:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 02:42:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-16 02:58:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-16 03:14:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 03:30:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-16 03:45:18,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-16 04:00:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-16 04:16:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-16 04:32:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 04:48:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-16 05:04:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 05:20:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 05:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 05:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-16 06:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-16 06:24:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 06:40:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 06:55:14,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 07:10:18,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-16 07:26:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-16 07:42:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-16 07:58:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-16 08:14:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-16 08:30:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-16 08:45:19,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 09:00:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 09:16:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 09:32:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 09:48:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 10:04:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 10:20:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 10:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 10:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 11:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 11:24:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 11:40:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 11:56:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 12:12:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 12:28:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 12:44:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 13:00:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-16 13:16:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,58.0,0x0
2024-02-16 13:32:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.9,0x0
2024-02-16 13:48:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-16 14:04:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-16 14:19:54,600002000,600,250000000,,300,,31250,0x19f0a,450,600002000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-16 14:35:01,599998000,600,250000000,,300,,31250,0x19f0a,450,599998000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-16 14:50:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-16 15:06:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,56.4,0x0
2024-02-16 15:22:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-16 15:38:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
2024-02-16 15:54:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
2024-02-16 16:10:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
2024-02-16 16:25:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-16 16:40:06,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.8,0x0
2024-02-16 16:56:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-16 17:12:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
